Stock,Entry Date,Exit Date,Entry,Exit,Invested,Profit,Return %,Exit Reason,Cumulative Profit,Equity
VPRPL.NS,2023-11-16 00:00:00+05:30,2023-12-20 00:00:00+05:30,221.35000610351562,202.5,31761.784258761174,-2704.8105291499487,-8.515927528233414,UT Sell,595363.5809040518,695363.5809040518
PAKKA.NS,2023-12-14 00:00:00+05:30,2023-12-20 00:00:00+05:30,244.1999969482422,228.89999389648438,43536.67113588568,-2727.7281309041427,-6.265357593350263,UT Sell,592635.8527731476,692635.8527731476
ORIENTHOT.NS,2023-10-25 00:00:00+05:30,2023-12-20 00:00:00+05:30,103.21552276611328,119.11011505126953,34315.79252559968,5284.433160042972,15.399420415835552,UT Sell,597920.2859331906,697920.2859331906
FCSSOFT.NS,2023-10-04 00:00:00+05:30,2023-12-20 00:00:00+05:30,2.6500000953674316,4.0,31505.322590239142,16049.879608152958,50.943390794308115,UT Sell,613970.1655413436,713970.1655413436
THEJO.NS,2023-10-09 00:00:00+05:30,2023-12-20 00:00:00+05:30,1688.328125,1806.4000244140625,32633.780731502688,2282.2177863266697,6.99342134184151,UT Sell,616252.3833276703,716252.3833276703
VAISHALI.NS,2023-10-31 00:00:00+05:30,2023-12-20 00:00:00+05:30,14.069999694824219,17.655000686645508,32827.49567842518,8364.364400765095,25.479751738303634,UT Sell,624616.7477284353,724616.7477284353
SHANTIGEAR.NS,2023-10-25 00:00:00+05:30,2023-12-20 00:00:00+05:30,437.3089904785156,494.5018615722656,34315.79252559968,4487.945002568871,13.078366175634294,UT Sell,629104.6927310042,729104.6927310042
NPST.NS,2023-10-25 00:00:00+05:30,2023-12-20 00:00:00+05:30,594.4668579101562,701.6647338867188,34315.79252559968,6188.0322212220635,18.032607629871222,UT Sell,635292.7249522263,735292.7249522263
MBLINFRA.NS,2023-10-23 00:00:00+05:30,2023-12-28 00:00:00+05:30,32.0,46.099998474121094,34315.79252559967,15120.394445287857,44.06249523162842,UT Sell,650413.1193975142,750413.1193975142
MASKINVEST.NS,2023-12-21 00:00:00+05:30,2024-01-01 00:00:00+05:30,72.30000305175781,75.05000305175781,37706.81385636097,1434.2148510112893,3.803595966699125,UT Sell,651847.3342485254,751847.3342485254
KRITI.NS,2023-12-15 00:00:00+05:30,2024-01-02 00:00:00+05:30,105.19778442382812,109.0422134399414,36575.168424790754,1336.6311803202407,3.654477170949333,UT Sell,653183.9654288457,753183.9654288457
LEXUS.NS,2023-12-21 00:00:00+05:30,2024-01-03 00:00:00+05:30,45.849998474121094,42.0,37706.81385636097,-3166.219861335354,-8.39694351635395,UT Sell,650017.7455675104,750017.7455675104
MASKINVEST.NS,2024-01-02 00:00:00+05:30,2024-01-03 00:00:00+05:30,76.0,75.0,37911.799605110995,-498.8394684883024,-1.3157894736842146,UT Sell,649518.906099022,749518.906099022
SHYAMMETL.NS,2023-12-21 00:00:00+05:30,2024-01-08 00:00:00+05:30,565.9105224609375,623.2534790039062,37706.81385636097,3820.7810290157067,10.132866286635789,UT Sell,653339.6871280377,753339.6871280377
METROPOLIS.NS,2023-12-21 00:00:00+05:30,2024-01-10 00:00:00+05:30,426.49151611328125,401.2687683105469,37706.81385636097,-2229.984467243252,-5.914009270945241,UT Sell,651109.7026607944,751109.7026607944
EXCEL.NS,2024-01-03 00:00:00+05:30,2024-01-10 00:00:00+05:30,0.44999998807907104,0.44999998807907104,35976.77706582415,0.0,0.0,UT Sell,651109.7026607944,751109.7026607944
SUPREMEIND.NS,2023-12-20 00:00:00+05:30,2024-01-15 00:00:00+05:30,4572.5048828125,4099.96337890625,37706.81385636097,-3896.777583370924,-10.334412231739265,UT Sell,647212.9250774235,747212.9250774235
ASAHIINDIA.NS,2023-12-28 00:00:00+05:30,2024-01-15 00:00:00+05:30,563.8291015625,558.4086303710938,49436.186970887524,-475.26356221427704,-0.9613677577806623,UT Sell,646737.6615152091,746737.6615152091
OBCL.NS,2023-12-21 00:00:00+05:30,2024-01-16 00:00:00+05:30,63.650001525878906,61.650001525878906,37706.81385636097,-1184.8173747813635,-3.142183742425897,UT Sell,645552.8441404278,745552.8441404278
