Stock,Entry Date,Exit Date,Entry,Exit,Invested,Profit,Return %,Exit Reason,Cumulative Profit,Equity
WEBELSOLAR.NS,2018-01-02 00:00:00+05:30,2018-01-11 00:00:00+05:30,12.85000038,15.68500042,10063.54062,2220.244139,22.06225645,UT Sell,137223.9653,237223.9653
JPOLYINVST.NS,2017-12-29 00:00:00+05:30,2018-01-15 00:00:00+05:30,81.09999847,77.34999847,11511.70534,-532.2921803,-4.623921172,Stop Loss,136691.6732,236691.6732
KOHINOOR.NS,2017-11-20 00:00:00+05:30,2018-01-16 00:00:00+05:30,67.94999695,83.59999847,11145.89229,2567.082253,23.03164419,UT Sell,139258.7554,239258.7554
ADFFOODS.NS,2017-11-13 00:00:00+05:30,2018-01-16 00:00:00+05:30,45.75546265,55.14558029,10934.49342,2244.020139,20.52239689,UT Sell,141502.7756,241502.7756
STCINDIA.NS,2017-12-14 00:00:00+05:30,2018-01-16 00:00:00+05:30,176.5500031,170.1999969,10909.42634,-392.3813235,-3.596718207,UT Sell,141110.3942,241110.3942
BFINVEST.NS,2017-10-31 00:00:00+05:30,2018-01-16 00:00:00+05:30,263,368.7999878,10279.25586,4135.152639,40.22813224,UT Sell,145245.5469,245245.5469
APARINDS.NS,2017-11-22 00:00:00+05:30,2018-01-16 00:00:00+05:30,690.8779907,744.3812866,9812.89417,759.9347316,7.744246686,UT Sell,146005.4816,246005.4816
SHREYANIND.NS,2017-09-28 00:00:00+05:30,2018-01-16 00:00:00+05:30,132.4734344,177.0361176,8933.288337,3005.065121,33.6389581,UT Sell,149010.5467,249010.5467
INDIAGLYCO.NS,2017-08-16 00:00:00+05:30,2018-01-16 00:00:00+05:30,74.71643829,239.3255157,7438.507833,16387.90526,220.3117295,UT Sell,165398.452,265398.452
IMPAL.NS,2017-08-11 00:00:00+05:30,2018-01-16 00:00:00+05:30,448.9437866,735.7102661,8169.111902,5218.086385,63.87580985,UT Sell,170616.5384,270616.5384
VBL.NS,2017-10-27 00:00:00+05:30,2018-01-16 00:00:00+05:30,29.21213531,37.29030609,9310.95164,2574.80176,27.65347582,UT Sell,173191.3401,273191.3401
BALPHARMA.NS,2018-01-17 00:00:00+05:30,2018-01-18 00:00:00+05:30,105.6708527,101.12043,13714.83208,-590.5912675,-4.306223101,Stop Loss,172600.7489,272600.7489
PANSARI.NS,2018-01-10 00:00:00+05:30,2018-01-19 00:00:00+05:30,23.25,23.14999962,9357.018657,-40.24539506,-0.430109168,UT Sell,172560.5035,272560.5035
AKASH.NS,2018-01-17 00:00:00+05:30,2018-01-19 00:00:00+05:30,40.90415192,39.79995728,13714.83208,-370.2275535,-2.699468365,UT Sell,172190.2759,272190.2759
PANACHE.NS,2018-01-19 00:00:00+05:30,2018-01-22 00:00:00+05:30,72.63782501,67.51624298,11330.6889,-798.9095577,-7.050847173,Stop Loss,171391.3664,271391.3664
RMDRIP.NS,2018-01-19 00:00:00+05:30,2018-01-23 00:00:00+05:30,4.103920937,3.905720472,11330.6889,-547.220045,-4.829539051,Stop Loss,170844.1463,270844.1463
GESHIP.NS,2017-12-15 00:00:00+05:30,2018-01-23 00:00:00+05:30,303.9925232,332.2408142,38065.53948,3537.213434,9.292429537,UT Sell,174381.3597,274381.3597
NEXTMEDIA.NS,2018-01-03 00:00:00+05:30,2018-01-23 00:00:00+05:30,18.95000076,17.79999924,15660.55718,-950.3780438,-6.068609391,Stop Loss,173430.9817,273430.9817
PASHUPATI.NS,2018-01-17 00:00:00+05:30,2018-01-24 00:00:00+05:30,7.18863821,7.015650272,13714.83208,-330.0347648,-2.406407624,UT Sell,173100.9469,273100.9469
KIRIINDUS.NS,2018-01-22 00:00:00+05:30,2018-01-24 00:00:00+05:30,633.0996094,605.1431885,10531.77934,-465.0624509,-4.415801319,Stop Loss,172635.8845,272635.8845
INDRAMEDCO.NS,2018-01-23 00:00:00+05:30,2018-01-24 00:00:00+05:30,53.36394882,50.85981369,22365.46697,-1049.512879,-4.692559653,Stop Loss,171586.3716,271586.3716
PUNJABCHEM.NS,2017-12-06 00:00:00+05:30,2018-01-25 00:00:00+05:30,433.43573,447.5476074,11361.05188,369.8951438,3.255817752,UT Sell,171956.2667,271956.2667
SBIN.NS,2018-01-17 00:00:00+05:30,2018-01-25 00:00:00+05:30,283.366272,288.9486694,13714.83208,270.1861561,1.970028904,UT Sell,172226.4529,272226.4529
MBAPL.NS,2018-01-25 00:00:00+05:30,2018-01-29 00:00:00+05:30,12.82906151,12.10288811,12857.98263,-727.8104458,-5.6603782,Stop Loss,171498.6425,271498.6425
ASHOKA.NS,2018-01-24 00:00:00+05:30,2018-01-29 00:00:00+05:30,158.8447876,152.1999512,14922.48943,-624.2414551,-4.183225982,Stop Loss,170874.401,270874.401
20MICRONS.NS,2017-08-29 00:00:00+05:30,2018-01-29 00:00:00+05:30,33.64881897,51.14662552,8133.467514,4229.504794,52.00125022,UT Sell,175103.9058,275103.9058
THOMASCOTT.NS,2018-01-11 00:00:00+05:30,2018-01-29 00:00:00+05:30,18.89999962,18.79999924,12283.78476,-64.99381938,-0.529102558,UT Sell,175038.912,275038.912
DPABHUSHAN.NS,2018-01-23 00:00:00+05:30,2018-01-30 00:00:00+05:30,73.82601166,70.93868256,22365.46697,-874.7115305,-3.910991582,UT Sell,174164.2004,274164.2004
NAHARPOLY.NS,2018-01-24 00:00:00+05:30,2018-01-30 00:00:00+05:30,74.44268036,70.61073303,14922.48943,-768.1372193,-5.14751391,Stop Loss,173396.0632,273396.0632
KRISHANA.NS,2018-01-25 00:00:00+05:30,2018-01-30 00:00:00+05:30,15.88085842,15.58857441,12857.98263,-236.6485896,-1.840479929,UT Sell,173159.4146,273159.4146
BANKINDIA.NS,2018-01-17 00:00:00+05:30,2018-01-31 00:00:00+05:30,144.7747345,138.1820831,13714.83208,-624.5365036,-4.553730587,Stop Loss,172534.8781,272534.8781
PNB.NS,2018-01-17 00:00:00+05:30,2018-02-01 00:00:00+05:30,162.8845825,155.4617615,13714.83208,-624.9992642,-4.557104749,Stop Loss,171909.8789,271909.8789
RMDRIP.NS,2018-01-29 00:00:00+05:30,2018-02-01 00:00:00+05:30,4.039796829,3.730837584,12752.54585,-975.3007672,-7.647890692,Stop Loss,170934.5781,270934.5781
LGBBROSLTD.NS,2018-01-30 00:00:00+05:30,2018-02-01 00:00:00+05:30,445.7478027,422.9225464,16088.8139,-823.854429,-5.120666038,Stop Loss,170110.7237,270110.7237
INDRAMEDCO.NS,2018-02-01 00:00:00+05:30,2018-02-02 00:00:00+05:30,49.95313644,47.66488266,13377.34579,-612.7895925,-4.580801021,Stop Loss,169497.9341,269497.9341
MUTHOOTFIN.NS,2018-02-01 00:00:00+05:30,2018-02-02 00:00:00+05:30,373.6543579,343.4988708,13377.34579,-1079.608385,-8.070422952,Stop Loss,168418.3257,268418.3257
MAGADSUGAR.NS,2018-01-31 00:00:00+05:30,2018-02-02 00:00:00+05:30,92.94535828,85.35167694,13090.29558,-1069.483566,-8.170049023,Stop Loss,167348.8421,267348.8421
HINDPETRO.NS,2018-01-30 00:00:00+05:30,2018-02-02 00:00:00+05:30,180.0936127,171.6159363,16088.8139,-757.360329,-4.707372053,Stop Loss,166591.4818,266591.4818
BPCL.NS,2018-01-30 00:00:00+05:30,2018-02-02 00:00:00+05:30,139.8163147,137.3833008,16088.8139,-279.9695314,-1.740150226,UT Sell,166311.5123,266311.5123
CANFINHOME.NS,2018-01-29 00:00:00+05:30,2018-02-02 00:00:00+05:30,434.6160278,401.9444885,12752.54585,-958.6514909,-7.517334202,Stop Loss,165352.8608,265352.8608
PONNIERODE.NS,2018-01-15 00:00:00+05:30,2018-02-02 00:00:00+05:30,160.053421,143.6467438,10979.41315,-1125.472276,-10.25075074,Stop Loss,164227.3885,264227.3885
INFOBEAN.NS,2018-01-24 00:00:00+05:30,2018-02-02 00:00:00+05:30,17.0574379,19.00038719,14922.48943,1699.765258,11.39062799,UT Sell,165927.1538,265927.1538
ADANIENT.NS,2018-01-03 00:00:00+05:30,2018-02-02 00:00:00+05:30,94.5350647,105.8020096,15660.55718,1866.467593,11.91827067,UT Sell,167793.6214,267793.6214
CUPID.NS,2017-12-01 00:00:00+05:30,2018-02-02 00:00:00+05:30,1.981069684,2.327886343,10443.5725,1828.307683,17.50653507,UT Sell,169621.929,269621.929
INDOTHAI.NS,2017-10-05 00:00:00+05:30,2018-02-02 00:00:00+05:30,4.742602825,6.920891762,9711.359106,4460.450702,45.93024162,UT Sell,174082.3797,274082.3797
KOTHARIPET.NS,2017-08-24 00:00:00+05:30,2018-02-02 00:00:00+05:30,20.56431389,22.66104698,8101.529956,826.0302803,10.19597884,UT Sell,174908.41,274908.41
SPIC.NS,2018-01-29 00:00:00+05:30,2018-02-02 00:00:00+05:30,39.93791199,35.85495377,12752.54585,-1303.726443,-10.22326411,Stop Loss,173604.6836,273604.6836
MBAPL.NS,2018-02-01 00:00:00+05:30,2018-02-05 00:00:00+05:30,12.78064919,12.10288811,13377.34579,-709.4040507,-5.303025442,Stop Loss,172895.2795,272895.2795
NAUKRI.NS,2018-02-02 00:00:00+05:30,2018-02-05 00:00:00+05:30,266.1392517,249.8517303,13141.58368,-804.2550042,-6.119924535,Stop Loss,172091.0245,272091.0245
TECHM.NS,2018-01-16 00:00:00+05:30,2018-02-06 00:00:00+05:30,422.0343628,459.1557617,13714.83208,1206.332465,8.7958238,UT Sell,173297.357,273297.357
IOC.NS,2018-01-29 00:00:00+05:30,2018-02-09 00:00:00+05:30,74.42643738,73.98884583,12752.54585,-74.97881851,-0.587951766,UT Sell,173222.3782,273222.3782
GUJRAFFIA.NS,2018-01-17 00:00:00+05:30,2018-02-12 00:00:00+05:30,66.69999695,67.15000153,13714.83208,92.52979763,0.674669563,UT Sell,173314.908,273314.908
DPABHUSHAN.NS,2018-02-07 00:00:00+05:30,2018-02-14 00:00:00+05:30,69.54479218,75.21990204,13220.38344,1078.83173,8.160366414,UT Sell,174393.7397,274393.7397
MANAKCOAT.NS,2018-02-07 00:00:00+05:30,2018-02-15 00:00:00+05:30,17.61371231,16.12102509,13220.38344,-1120.371284,-8.474574803,Stop Loss,173273.3684,273273.3684
AUSOMENT.NS,2018-02-07 00:00:00+05:30,2018-02-15 00:00:00+05:30,83.13315582,74.84366608,13220.38344,-1318.249402,-9.971340152,Stop Loss,171955.119,271955.119
TIIL.NS,2018-02-06 00:00:00+05:30,2018-02-15 00:00:00+05:30,546.0687256,541.6970825,13220.38344,-105.8379557,-0.80056646,UT Sell,171849.281,271849.281
SRHHYPOLTD.NS,2018-02-07 00:00:00+05:30,2018-02-15 00:00:00+05:30,172.2674713,171.7093811,13220.38344,-42.82971425,-0.323967262,UT Sell,171806.4513,271806.4513
TDPOWERSYS.NS,2018-01-23 00:00:00+05:30,2018-02-16 00:00:00+05:30,34.72031021,39.37018967,22365.46697,2995.270628,13.3923903,UT Sell,174801.722,274801.722
TERASOFT.NS,2018-02-07 00:00:00+05:30,2018-02-16 00:00:00+05:30,61.15653992,59.95935059,13220.38344,-258.799828,-1.957581859,UT Sell,174542.9221,274542.9221
TANLA.NS,2018-02-12 00:00:00+05:30,2018-02-16 00:00:00+05:30,30.64604378,29.12067223,13807.36188,-687.2455436,-4.977384887,Stop Loss,173855.6766,273855.6766
KOHINOOR.NS,2018-02-14 00:00:00+05:30,2018-02-16 00:00:00+05:30,76.44999695,70.44999695,14299.21517,-1122.240608,-7.848267154,Stop Loss,172733.436,272733.436
ELECTCAST.NS,2018-02-15 00:00:00+05:30,2018-02-16 00:00:00+05:30,31.37333107,29.64552498,12573.56135,-692.4567827,-5.507244632,Stop Loss,172040.9792,272040.9792
JAMNAAUTO.NS,2018-02-05 00:00:00+05:30,2018-02-19 00:00:00+05:30,66.11438751,66.95294952,13050.30533,165.5235827,1.268350269,UT Sell,172206.5028,272206.5028
KRISHANA.NS,2018-02-05 00:00:00+05:30,2018-02-20 00:00:00+05:30,15.58857441,16.07571602,13050.30533,407.8209189,3.124991397,UT Sell,172614.3237,272614.3237
BPCL.NS,2018-02-15 00:00:00+05:30,2018-02-20 00:00:00+05:30,136.7786865,130.4443512,12573.56135,-582.2921384,-4.631083605,Stop Loss,172032.0316,272032.0316
PRESTIGE.NS,2018-02-15 00:00:00+05:30,2018-02-20 00:00:00+05:30,315.1125793,293.6749878,12573.56135,-855.3986426,-6.803153209,Stop Loss,171176.6329,271176.6329
FIEMIND.NS,2018-02-07 00:00:00+05:30,2018-02-21 00:00:00+05:30,386.6450806,370.7194824,13220.38344,-544.5369011,-4.118919119,Stop Loss,170632.096,270632.096
SOTL.NS,2018-02-05 00:00:00+05:30,2018-02-21 00:00:00+05:30,275.92453,261.2578125,13050.30533,-693.6865741,-5.315481566,Stop Loss,169938.4094,269938.4094
DHAMPURSUG.NS,2018-02-05 00:00:00+05:30,2018-02-21 00:00:00+05:30,165.7984619,170.1172943,13050.30533,339.9433312,2.604868795,UT Sell,170278.3528,270278.3528
TERASOFT.NS,2018-02-20 00:00:00+05:30,2018-02-22 00:00:00+05:30,62.95232773,60.30853271,12389.18606,-520.3059125,-4.199677929,Stop Loss,169758.0469,269758.0469
GUJAPOLLO.NS,2018-02-20 00:00:00+05:30,2018-02-22 00:00:00+05:30,203.7431488,193.9230804,12389.18606,-597.1373993,-4.819827522,Stop Loss,169160.9095,269160.9095
NAGREEKCAP.NS,2018-02-16 00:00:00+05:30,2018-02-22 00:00:00+05:30,43.09999847,47.40000153,15300.10334,1526.461563,9.976805578,UT Sell,170687.371,270687.371
MKPL.NS,2018-02-19 00:00:00+05:30,2018-02-22 00:00:00+05:30,0.845555007,0.83888799,14883.24845,-117.3511877,-0.788478322,UT Sell,170570.0198,270570.0198
TIRUPATIFL.NS,2018-02-15 00:00:00+05:30,2018-02-23 00:00:00+05:30,3.478476286,3.499882936,12573.56135,77.37808507,0.61540309,UT Sell,170647.3979,270647.3979
GESHIP.NS,2018-02-09 00:00:00+05:30,2018-02-26 00:00:00+05:30,300.8707275,282.9014893,12677.56703,-757.1564861,-5.972411616,Stop Loss,169890.2414,269890.2414
PGEL.NS,2018-02-22 00:00:00+05:30,2018-02-26 00:00:00+05:30,32.24027252,30.68146515,13813.34774,-667.871163,-4.834969593,Stop Loss,169222.3703,269222.3703
IZMO.NS,2018-02-07 00:00:00+05:30,2018-02-27 00:00:00+05:30,95.5,104.4000015,13220.38344,1232.056888,9.319373326,UT Sell,170454.4272,270454.4272
RMDRIP.NS,2018-02-21 00:00:00+05:30,2018-02-27 00:00:00+05:30,3.235334873,3.296543837,12807.57132,242.3051074,1.891889582,UT Sell,170696.7323,270696.7323
MBAPL.NS,2018-02-19 00:00:00+05:30,2018-02-28 00:00:00+05:30,11.92134476,12.41756344,14883.24845,619.5061104,4.162438814,UT Sell,171316.2384,271316.2384
USHAMART.NS,2018-02-21 00:00:00+05:30,2018-02-28 00:00:00+05:30,22.3508606,21.58180046,12807.57132,-440.6896318,-3.440852452,UT Sell,170875.5488,270875.5488
PFC.NS,2018-02-23 00:00:00+05:30,2018-03-01 00:00:00+05:30,53.5165329,50.86055374,12650.93944,-627.8551624,-4.962913352,Stop Loss,170247.6936,270247.6936
ONWARDTEC.NS,2018-02-27 00:00:00+05:30,2018-03-01 00:00:00+05:30,99.05263519,91.67920685,13751.15838,-1023.629313,-7.443949704,Stop Loss,169224.0643,269224.0643
KRISHANA.NS,2018-02-26 00:00:00+05:30,2018-03-05 00:00:00+05:30,17.53714561,16.80643272,12532.94356,-522.2049027,-4.166658056,Stop Loss,168701.8594,268701.8594
GABRIEL.NS,2018-02-26 00:00:00+05:30,2018-03-05 00:00:00+05:30,144.5826263,142.5125732,12532.94356,-179.4396695,-1.431744016,UT Sell,168522.4197,268522.4197
GLOBAL.NS,2018-02-21 00:00:00+05:30,2018-03-05 00:00:00+05:30,7.833611488,7.685510635,12807.57132,-242.1376449,-1.890582054,UT Sell,168280.2821,268280.2821
MANALIPETC.NS,2018-02-06 00:00:00+05:30,2018-03-05 00:00:00+05:30,31.33973312,31.55587196,13220.38344,91.17621795,0.689663945,UT Sell,168371.4583,268371.4583
PFIZER.NS,2018-01-17 00:00:00+05:30,2018-03-05 00:00:00+05:30,1808.888428,1917.141113,13714.83208,820.7622881,5.984486599,UT Sell,169192.2206,269192.2206
PANACHE.NS,2018-02-19 00:00:00+05:30,2018-03-05 00:00:00+05:30,54.170578,54.04746246,14883.24845,-33.82572664,-0.227273816,UT Sell,169158.3948,269158.3948
CIEINDIA.NS,2018-02-19 00:00:00+05:30,2018-03-05 00:00:00+05:30,215.7394409,221.2454224,14883.24845,379.8419495,2.552144115,UT Sell,169538.2368,269538.2368
SKMEGGPROD.NS,2018-02-28 00:00:00+05:30,2018-03-06 00:00:00+05:30,44.3209877,41.50289154,13934.81812,-886.0284821,-6.358378518,Stop Loss,168652.2083,268652.2083
MBAPL.NS,2018-03-06 00:00:00+05:30,2018-03-07 00:00:00+05:30,12.58700371,12.10288811,13386.67687,-514.8722653,-3.846154429,UT Sell,168137.336,268137.336
SAKSOFT.NS,2018-02-07 00:00:00+05:30,2018-03-07 00:00:00+05:30,17.64979744,16.84869766,13220.38344,-600.0548316,-4.538861026,Stop Loss,167537.2812,267537.2812
LGBBROSLTD.NS,2018-02-22 00:00:00+05:30,2018-03-07 00:00:00+05:30,468.8791809,449.1802979,13813.34774,-580.336114,-4.201270574,Stop Loss,166956.9451,266956.9451
INDIANHUME.NS,2018-02-28 00:00:00+05:30,2018-03-07 00:00:00+05:30,368.1600342,341.796936,13934.81812,-997.84046,-7.160771321,Stop Loss,165959.1046,265959.1046
SIKKO.NS,2018-03-01 00:00:00+05:30,2018-03-07 00:00:00+05:30,0.57469964,0.597753584,12375.30667,496.4325855,4.011477039,UT Sell,166455.5372,266455.5372
ELECTHERM.NS,2018-03-05 00:00:00+05:30,2018-03-07 00:00:00+05:30,154.1999969,147.6000061,13555.62048,-580.2008616,-4.280149789,Stop Loss,165875.3364,265875.3364
LAXMICOT.NS,2018-03-05 00:00:00+05:30,2018-03-07 00:00:00+05:30,13.21071434,12.2946434,13555.62048,-939.9877746,-6.934302828,Stop Loss,164935.3486,264935.3486
BEL.NS,2018-03-05 00:00:00+05:30,2018-03-07 00:00:00+05:30,44.68717957,42.61873245,13555.62048,-627.452534,-4.628726031,Stop Loss,164307.896,264307.896
MKPL.NS,2018-03-05 00:00:00+05:30,2018-03-07 00:00:00+05:30,0.855554998,0.844443977,13555.62048,-176.0457069,-1.298691618,UT Sell,164131.8503,264131.8503
SHRADHA.NS,2018-03-06 00:00:00+05:30,2018-03-08 00:00:00+05:30,11.41019821,10.08661556,13386.67687,-1552.854114,-11.59999699,Stop Loss,162578.9962,262578.9962
THOMASCOTT.NS,2018-03-01 00:00:00+05:30,2018-03-08 00:00:00+05:30,13.60000038,12.60000038,12375.30667,-909.9489943,-7.35294097,Stop Loss,161669.0472,261669.0472
HIRECT.NS,2018-02-22 00:00:00+05:30,2018-03-08 00:00:00+05:30,66.40463257,63.13721085,13813.34774,-679.6819849,-4.920472557,Stop Loss,160989.3652,260989.3652
SHAHALLOYS.NS,2018-02-20 00:00:00+05:30,2018-03-09 00:00:00+05:30,25.10000038,36.15000153,12389.18606,5454.203906,44.02390827,UT Sell,166443.5692,266443.5692
KHAITANLTD.NS,2018-03-07 00:00:00+05:30,2018-03-09 00:00:00+05:30,49.45000076,48.90000153,12936.96187,-143.8891617,-1.11223302,UT Sell,166299.68,266299.68
RGL.NS,2018-03-08 00:00:00+05:30,2018-03-09 00:00:00+05:30,62.18858337,58.7788887,12699.15793,-696.2733153,-5.482830588,Stop Loss,165603.4067,265603.4067
STARCEMENT.NS,2018-03-08 00:00:00+05:30,2018-03-09 00:00:00+05:30,120.2421265,114.6528702,12699.15793,-590.2993432,-4.648334532,Stop Loss,165013.1073,265013.1073
DPABHUSHAN.NS,2018-03-06 00:00:00+05:30,2018-03-12 00:00:00+05:30,72.5814743,69.54479218,13386.67687,-560.0751818,-4.18382536,Stop Loss,164453.0322,264453.0322
AIROLAM.NS,2018-03-08 00:00:00+05:30,2018-03-14 00:00:00+05:30,46.90000153,44.95000076,12699.15793,-528.0035574,-4.157784007,Stop Loss,163925.0286,263925.0286
MAYURUNIQ.NS,2018-03-08 00:00:00+05:30,2018-03-15 00:00:00+05:30,490.1667786,470.4463501,12699.15793,-510.9135226,-4.023207881,Stop Loss,163414.1151,263414.1151
ECLERX.NS,2018-02-22 00:00:00+05:30,2018-03-16 00:00:00+05:30,448.3861694,423.9074097,13813.34774,-754.1125128,-5.459303037,Stop Loss,162660.0026,262660.0026
AIAENG.NS,2018-03-08 00:00:00+05:30,2018-03-16 00:00:00+05:30,1358.760986,1283.713623,12699.15793,-701.4024747,-5.523220348,Stop Loss,161958.6001,261958.6001
ICICIGI.NS,2018-03-08 00:00:00+05:30,2018-03-16 00:00:00+05:30,761.5507202,733.4490356,12699.15793,-468.6066481,-3.690060796,UT Sell,161489.9934,261489.9934
INFOBEAN.NS,2018-03-09 00:00:00+05:30,2018-03-16 00:00:00+05:30,18.71431351,18.21367645,13687.05147,-366.1499594,-2.67515586,UT Sell,161123.8435,261123.8435
CENTRALBK.NS,2018-03-09 00:00:00+05:30,2018-03-19 00:00:00+05:30,73.71592712,75.62617493,13687.05147,354.6812882,2.591363735,UT Sell,161478.5248,261478.5248
PANACHE.NS,2018-03-16 00:00:00+05:30,2018-03-19 00:00:00+05:30,53.82586288,51.14195251,12652.11087,-630.8701754,-4.986283965,Stop Loss,160847.6546,260847.6546
HECPROJECT.NS,2018-03-16 00:00:00+05:30,2018-03-19 00:00:00+05:30,33.39386368,32.08196259,12652.11087,-497.0469494,-3.928569348,UT Sell,160350.6076,260350.6076
KSB.NS,2018-03-07 00:00:00+05:30,2018-03-19 00:00:00+05:30,149.4843903,142.7168427,12936.96187,-585.6899519,-4.527260402,Stop Loss,159764.9177,259764.9177
ZENTEC.NS,2018-02-07 00:00:00+05:30,2018-03-19 00:00:00+05:30,116.7879257,115.1638336,13220.38344,-183.8470904,-1.390633571,UT Sell,159581.0706,259581.0706
DEVIT.NS,2018-03-14 00:00:00+05:30,2018-03-19 00:00:00+05:30,7.363300323,6.685102463,12171.15437,-1121.025966,-9.210514727,Stop Loss,158460.0446,258460.0446
WANBURY.NS,2018-03-16 00:00:00+05:30,2018-03-20 00:00:00+05:30,36.45000076,33.90000153,12652.11087,-885.1268143,-6.995882534,Stop Loss,157574.9178,257574.9178
ARVEE.NS,2018-03-19 00:00:00+05:30,2018-03-20 00:00:00+05:30,30.75,29.5,12442.66234,-505.7992821,-4.06504065,Stop Loss,157069.1185,257069.1185
GLOBAL.NS,2018-03-16 00:00:00+05:30,2018-03-21 00:00:00+05:30,7.67772007,7.658231258,12652.11087,-32.11560221,-0.253835922,UT Sell,157037.0029,257037.0029
MBAPL.NS,2018-03-20 00:00:00+05:30,2018-03-21 00:00:00+05:30,13.88201237,12.52648926,12147.29295,-1186.134681,-9.764600935,Stop Loss,155850.8683,255850.8683
RELINFRA.NS,2018-03-20 00:00:00+05:30,2018-03-22 00:00:00+05:30,443.6362305,421.4568481,12147.29295,-607.298133,-4.999452434,Stop Loss,155243.5701,255243.5701
ICICIBANK.NS,2018-03-08 00:00:00+05:30,2018-03-22 00:00:00+05:30,285.2318726,272.0724792,12699.15793,-585.8854846,-4.613577435,Stop Loss,154657.6846,254657.6846
KRISHANA.NS,2018-03-12 00:00:00+05:30,2018-03-22 00:00:00+05:30,16.56285858,15.58857441,12826.60169,-754.5047218,-5.882343119,Stop Loss,153903.1799,253903.1799
SUPREMEINF.NS,2018-03-15 00:00:00+05:30,2018-03-22 00:00:00+05:30,62.54999924,59.29999924,12188.2444,-633.2820911,-5.195843389,Stop Loss,153269.8978,253269.8978
BALRAMCHIN.NS,2018-03-21 00:00:00+05:30,2018-03-22 00:00:00+05:30,85.59319305,79.69178772,11790.57677,-812.9264739,-6.894713381,Stop Loss,152456.9714,252456.9714
SHRADHA.NS,2018-03-22 00:00:00+05:30,2018-03-23 00:00:00+05:30,10.31481838,9.986207008,11651.59537,-371.19866,-3.185818322,UT Sell,152085.7727,252085.7727
SOUTHWEST.NS,2018-03-20 00:00:00+05:30,2018-03-23 00:00:00+05:30,37.6456604,37.22685242,12147.29295,-135.1386377,-1.11250003,UT Sell,151950.6341,251950.6341
AIROLAM.NS,2018-03-19 00:00:00+05:30,2018-03-23 00:00:00+05:30,45.45000076,43.54999924,12442.66234,-520.1557103,-4.180421329,Stop Loss,151430.4783,251430.4783
DEVIT.NS,2018-03-20 00:00:00+05:30,2018-03-23 00:00:00+05:30,7.402054787,6.854651451,12147.29295,-898.3274062,-7.395288894,Stop Loss,150532.1509,250532.1509
CIGNITITEC.NS,2018-03-08 00:00:00+05:30,2018-03-23 00:00:00+05:30,256.8391418,238.2240448,12699.15793,-920.4051046,-7.247764851,Stop Loss,149611.7458,249611.7458
ZENITHSTL.NS,2018-01-18 00:00:00+05:30,2018-03-23 00:00:00+05:30,0.5,2.299999952,13124.24082,47247.26569,359.9999905,UT Sell,196859.0115,296859.0115
VAIBHAVGBL.NS,2018-03-09 00:00:00+05:30,2018-03-23 00:00:00+05:30,118.4326553,111.6714325,13687.05147,-781.3825057,-5.708917714,Stop Loss,196077.629,296077.629
TIPSMUSIC.NS,2018-02-19 00:00:00+05:30,2018-03-23 00:00:00+05:30,7.683745861,8.256260872,14883.24845,1108.949112,7.450988375,UT Sell,197186.5781,297186.5781
MAHESHWARI.NS,2018-03-08 00:00:00+05:30,2018-03-26 00:00:00+05:30,89.79689026,85.23343658,12699.15793,-645.3677709,-5.081972952,Stop Loss,196541.2104,296541.2104
INFOBEAN.NS,2018-03-22 00:00:00+05:30,2018-03-26 00:00:00+05:30,18.41631317,17.87991714,11651.59537,-339.3659415,-2.912613516,UT Sell,196201.8444,296201.8444
TIRUPATIFL.NS,2018-03-05 00:00:00+05:30,2018-03-27 00:00:00+05:30,3.360743523,3.560533047,13555.62048,805.8547005,5.944801284,UT Sell,197007.6991,297007.6991
ADANIENT.NS,2018-03-26 00:00:00+05:30,2018-03-28 00:00:00+05:30,87.85538483,83.91194153,15736.61509,-706.3477037,-4.488561863,Stop Loss,196301.3514,296301.3514
DPABHUSHAN.NS,2018-03-19 00:00:00+05:30,2018-04-02 00:00:00+05:30,69.34567261,68.79807281,12442.66234,-98.25558047,-0.789666856,UT Sell,196203.0958,296203.0958
THOMASCOTT.NS,2018-03-19 00:00:00+05:30,2018-04-04 00:00:00+05:30,13.19999981,14.30000019,12442.66234,1036.888903,8.333336344,UT Sell,197239.9847,297239.9847
HECPROJECT.NS,2018-03-23 00:00:00+05:30,2018-04-04 00:00:00+05:30,31.80368042,30.21349525,18439.01863,-921.951595,-5.000003598,Stop Loss,196318.0331,296318.0331
DPABHUSHAN.NS,2018-04-04 00:00:00+05:30,2018-04-09 00:00:00+05:30,69.6941452,67.65309906,15498.30914,-453.8797914,-2.928576191,UT Sell,195864.1533,295864.1533
PANSARI.NS,2018-02-27 00:00:00+05:30,2018-04-10 00:00:00+05:30,20.75,20.70000076,13751.15838,-33.13481579,-0.240960179,UT Sell,195831.0185,295831.0185
TRENT.NS,2018-03-08 00:00:00+05:30,2018-04-10 00:00:00+05:30,328.6684875,348.4547729,12699.15793,764.5064027,6.020134619,UT Sell,196595.5249,296595.5249
CANBK.NS,2018-03-26 00:00:00+05:30,2018-04-11 00:00:00+05:30,47.29893875,49.06499863,15736.61509,587.5777602,3.733825583,UT Sell,197183.1027,297183.1027
MAGADSUGAR.NS,2018-04-10 00:00:00+05:30,2018-04-12 00:00:00+05:30,75.93674469,70.96691132,13590.84395,-889.4801864,-6.544701639,Stop Loss,196293.6225,296293.6225
